Probe1					Probe2					Marker		
timestamp(0)	timestamp(1)	timestamp(2)	timestamp(3)	timestamp(4)	timestamp(0)	timestamp(1)	timestamp(2)	timestamp(3)	timestamp(4)	Timestamp	Attenuation	Filename
1.0877172544394	2.0773276074707	1.0277394535628	1.8171675565264	1	1.0362132536865	1.0278511035648	1	1	1	1.009525	20	C:\DataWave\batcalls\11SV\5bDFM.wav
1.0877955544406	6.4095409221996	1.1333661551066	3.001274709542		1.0389697037273	1.0716208042045				3.00895	20	C:\DataWave\batcalls\11SV\5bDFM.wav
1.0878738544417	7.525970774226	1.1609799555102	3.0048083595931		1.0476610038543	1.0717513042064				5.00915	20	C:\DataWave\batcalls\11SV\5bDFM.wav
20.389910663616	9.3258718305255	5.2430958165839	4.0093682128432		1.0686033541599	1.0889512044578				7.009377	20	C:\DataWave\batcalls\11SV\5bDFM.wav
27.353962385371	11.024974685352	6.4040570221194	4.7565447651892		1.085062304401	11.030955935439				9.009496	20	C:\DataWave\batcalls\11SV\5bDFM.wav
37.765585067499	11.208426835175	6.7928070220849	5.2048176688823		1.0851406044021	23.027697373587				11.009809	20	C:\DataWave\batcalls\11SV\5bDFM.wav
39.065445722207	11.541588587186	7.0307298727041	5.6207638692452		1.0985400545975	43.075270785083				13.009549	20	C:\DataWave\batcalls\11SV\5bDFM.wav
47.91261649862	11.558553587434	7.1427046743403	6.0501153198046		1.1023173046528	47.074758797807				15.009523	20	C:\DataWave\batcalls\11SV\5bDFM.wav
48.562872552407	12.291453439571	7.3091599239153	6.0930860704322		1.1095542547584	50.717258658171				17.009623	20	C:\DataWave\batcalls\11SV\5bDFM.wav
52.663013363745	12.691269839698	7.5428284744724	6.3278406710056		1.3152697049069	57.032888576166				19.009905	20	C:\DataWave\batcalls\11SV\5bDFM.wav
55.199269622231	13.857659845313	9.2369462292257	7.0594717731238		1.348051305386	59.029944282489				21.009836	20	C:\DataWave\batcalls\11SV\5bDFM.wav
61.431559741866	14.874027048735	9.436763079288	7.6040387753666		1.6215963065256	60.011050385396				23.008933	20	C:\DataWave\batcalls\11SV\5bDFM.wav
69.964240416541	15.084858098959	11.319270636795	7.9757715750834		1.7484158055213	60.089251786538				25.009035	20	C:\DataWave\batcalls\11SV\5bDFM.wav
85.274925565967	16.006873801002	11.758341437496	9.7698784312981		1.7740982058966	65.0308728016				27.009136	20	C:\DataWave\batcalls\11SV\5bDFM.wav
92.667989438276	17.556480606501	12.185876038028	9.7849018815183		1.8051238563502	65.031003301602				29.009374	20	C:\DataWave\batcalls\11SV\5bDFM.wav
111.34870349408	18.755960659741	12.63541769174	10.508911783525		2.2937324577752	75.030323633421				31.009255	20	C:\DataWave\batcalls\11SV\5bDFM.wav
113.21605710137	18.843500061021	12.9690705909	11.101910236476		2.6689442104005	89.04439572533				33.00927	20	C:\DataWave\batcalls\11SV\5bDFM.wav
113.94046430338	22.4048782202	13.024502641711	11.41189043529		3.0320321099918	91.03171613151				35.009394	20	C:\DataWave\batcalls\11SV\5bDFM.wav
119.31975251912	23.354664322649	13.041237091955	11.64588708871		3.0321626099937	93.031042537866				37.009472	20	C:\DataWave\batcalls\11SV\5bDFM.wav
123.28037763128	24.448548527204	13.102102292845	11.911173936871		3.0773185106532	95.031412944237				39.009617	20	C:\DataWave\batcalls\11SV\5bDFM.wav
124.33684458529	24.487385327772	13.391156091353	12.212832988422		3.121297011296	101.05194546363				41.010861	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
138.10156677927	26.753109685163	13.528514593361	13.580240444117		3.1213753112972	101.05210206364				43.010134	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
142.61611389095	28.185814588954	13.741068243609	13.781049094194		3.4717442135598	109.0317872888				45.010313	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
145.61001400041	28.619012889569	15.31677069949	13.837633895021		3.6145064627881	113.03208440154				47.009338	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
145.83788835088	29.052187990184	15.584947800551	14.445227645327		3.7922615625281	113.03218880154				49.009437	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
148.63105811026	29.352225941711	16.047900101601	14.608248247709		3.885827163896	115.0318284079				51.009754	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
150.74262466826	29.37339304202	16.950545253362	14.792274597541		3.9215348644175	115.0320111079				53.009698	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
151.04576666697	29.668735893479	17.239811154731	16.012817351089		4.110083764315	119.03204246778				55.00975	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
152.28966892086	29.685335493721	17.996305407213	16.112519352546		4.7767606654844	129.04368779978				57.009665	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
155.94822213432	30.262496643582	21.528560718825	16.585441853742		5.0264546162757	131.03256840598				59.009839	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
158.64087064224	30.734797497627	21.671871068061	16.835344604536		5.0306335163363	135.0316910187				61.009952	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
167.03100801769	30.818077845986	22.605501270274	17.069900555106		5.0327969163684	137.04414572525				63.009967	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
173.32385553535	31.817897649167	22.771523372701	18.427202557795		5.0541017666797	137.04425012525				65.010054	20	C:\DataWave\batcalls\11SV\5bDFMsinFM1.wav
