Probe 1					Probe 2					Marker		
timestamp (0)	timestamp(1)	timestamp (2)	timestamp (3)	timestamp (4)	timestamp (0)	timestamp (1)	timestamp (2)	timestamp (3)	timestamp (4)	Timestamp	Attenuation	Filename
1.0877172544394	1	6.4095409221996	1.8171675565264	1.0277394535628	1.0362132536865	1.0278511035648	1	1	1	1.009525	20	C:\DataWave\batcalls\11SV\5bDFM.wav
1.0877955544406		7.525970774226	2.0773276074707	1.1333661551066	1.0389697037273	1.0716208042045				3.00895	20	C:\DataWave\batcalls\11SV\5bDFM.wav
1.0878738544417		9.3258718305255	3.001274709542	1.1609799555102	1.0476610038543	1.0717513042064				5.00915	20	C:\DataWave\batcalls\11SV\5bDFM.wav
33.151378004365		11.024974685352	3.0048083595931	5.2430958165839	1.0686033541599	1.0889512044578				7.009377	20	C:\DataWave\batcalls\11SV\5bDFM.wav
36.092859163059		11.208426835175	4.0093682128432	6.4040570221194	1.085062304401	11.030955935439				9.009496	20	C:\DataWave\batcalls\11SV\5bDFM.wav
89.057522575521		11.541588587186	4.7565447651892	6.7928070220849	1.0851406044021	23.027697373587				11.009809	20	C:\DataWave\batcalls\11SV\5bDFM.wav
89.057626975522		11.558553587434	5.2048176688823	7.0307298727041	1.0985400545975	43.075270785083				13.009549	20	C:\DataWave\batcalls\11SV\5bDFM.wav
89.221368227916		12.291453439571	5.6207638692452	7.1427046743403	1.1023173046528	47.074758797807				15.009523	20	C:\DataWave\batcalls\11SV\5bDFM.wav
90.484960032093		12.691269839698	6.0501153198046	7.3091599239153	1.1095542547584	50.717258658171				17.009623	20	C:\DataWave\batcalls\11SV\5bDFM.wav
92.439227687791		13.857659845313	6.0930860704322	7.5428284744724	1.3152697049069	57.032888576166				19.009905	20	C:\DataWave\batcalls\11SV\5bDFM.wav
93.685254191711		14.874027048735	6.3278406710056	9.2369462292257	1.348051305386	59.029944282489				21.009836	20	C:\DataWave\batcalls\11SV\5bDFM.wav
109.07177103939		15.084858098959	7.0594717731238	9.436763079288	1.6215963065256	60.011050385396				23.008933	20	C:\DataWave\batcalls\11SV\5bDFM.wav
114.03806235481		16.006873801002	7.6040387753666	11.319270636795	1.7484158055213	60.089251786538				25.009035	20	C:\DataWave\batcalls\11SV\5bDFM.wav
130.61935110566		17.556480606501	7.9757715750834	11.758341437496	1.7740982058966	65.0308728016				27.009136	20	C:\DataWave\batcalls\11SV\5bDFM.wav
132.13558616067		18.755960659741	9.7698784312981	12.185876038028	1.8051238563502	65.031003301602				29.009374	20	C:\DataWave\batcalls\11SV\5bDFM.wav
132.13569056067		18.843500061021	9.7849018815183	12.63541769174	2.2937324577752	75.030323633421				31.009255	20	C:\DataWave\batcalls\11SV\5bDFM.wav
132.43570055934		22.4048782202	10.508911783525	12.9690705909	2.6689442104005	89.04439572533				33.00927	20	C:\DataWave\batcalls\11SV\5bDFM.wav
134.06872296606		23.354664322649	11.101910236476	13.024502641711	3.0320321099918	91.03171613151				35.009394	20	C:\DataWave\batcalls\11SV\5bDFM.wav
151.94841512159		24.448548527204	11.41189043529	13.041237091955	3.0321626099937	93.031042537866				37.009472	20	C:\DataWave\batcalls\11SV\5bDFM.wav
