Timestamp	id #	OutputFilename	AttenuationR	BBNlowerFreqR	BBNupperFreqR	AmplitudeR	TimeShiftR	RampUpR	HoldTimeR	RampDownR	OutputTimestampR	OutputTimeWithDelayR	FixedDelayR	PA5idR	WavFilenameR	ToneFreqR	PhaseDegR	AttenuationL	BBNlowerFreqL	BBNupperFreqL	AmplitudeL	TimeShiftL	RampUpL	HoldTimeL	RampDownL	OutputTimestampL	OutputTimeWithDelayL	FixedDelayL	PA5idL	WavFilenameL	ToneFreqL	PhaseDegL	timestamp1	cluster1
232429951	4000		0	0	0	1000	0	0	0	0	232429951	232429951	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36641528.04	1
234430180	4000		0	0	0	1000	0	0	0	0	234430180	234430180	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36661203.04	1
236430458	4000		0	0	0	1000	0	0	0	0	236430458	236430458	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36670103.04	1
238429877	4000		0	0	0	1000	0	0	0	0	238429877	238429877	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36671793.04	1
240428796	4000		0	0	0	1000	0	0	0	0	240428796	240428796	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36700003.04	1
242429345	4000		0	0	0	1000	0	0	0	0	242429345	242429345	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36718953.04	1
244430427	4000		0	0	0	1000	0	0	0	0	244430427	244430427	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36776018.04	1
246429585	4000		0	0	0	1000	0	0	0	0	246429585	246429585	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36778293.04	1
248429535	4000		0	0	0	1000	0	0	0	0	248429535	248429535	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36781073.04	1
250429722	4000		0	0	0	1000	0	0	0	0	250429722	250429722	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36787443.04	1
252429905	4000		0	0	0	1000	0	0	0	0	252429905	252429905	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36945513.48	1
254430067	4000		0	0	0	1000	0	0	0	0	254430067	254430067	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36948173.48	1
256429579	4000		0	0	0	1000	0	0	0	0	256429579	256429579	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36958734.73	1
258430542	4000		0	0	0	1000	0	0	0	0	258430542	258430542	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36962134.73	1
260429948	4000		0	0	0	1000	0	0	0	0	260429948	260429948	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36965498.48	1
262428899	4000		0	0	0	1000	0	0	0	0	262428899	262428899	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36976513.48	1
264429070	4000		0	0	0	1000	0	0	0	0	264429070	264429070	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36984498.48	1
266429212	4000		0	0	0	1000	0	0	0	0	266429212	266429212	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36998273.48	1
268429375	4000		0	0	0	1000	0	0	0	0	268429375	268429375	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	36999898.48	1
270429146	4000		0	0	0	1000	0	0	0	0	270429146	270429146	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	37006510.98	1
272429519	4000		0	0	0	1000	0	0	0	0	272429519	272429519	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	37016623.48	1
274430323	4000		10	0	0	1000	0	0	0	0	274430323	274430323	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	37063758.93	1
276429128	4000		10	0	0	1000	0	0	0	0	276429128	276429128	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	37097068.93	1
278428492	4000		10	0	0	1000	0	0	0	0	278428492	278428492	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	37125955.18	0
280429075	4000		10	0	0	1000	0	0	0	0	280429075	280429075	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	37148958.93	1
282428143	4000		10	0	0	1000	0	0	0	0	282428143	282428143	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	37182683.93	1
284428450	4000		10	0	0	1000	0	0	0	0	284428450	284428450	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	37204193.93	1
286428760	4000		10	0	0	1000	0	0	0	0	286428760	286428760	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38435432.38	1
288428998	4000		10	0	0	1000	0	0	0	0	288428998	288428998	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38439611.13	1
290428402	4000		10	0	0	1000	0	0	0	0	290428402	290428402	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38441311.13	1
292428555	4000		10	0	0	1000	0	0	0	0	292428555	292428555	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38446308.63	1
294428963	4000		10	0	0	1000	0	0	0	0	294428963	294428963	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38451486.13	0
296428928	4000		10	0	0	1000	0	0	0	0	296428928	296428928	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38457061.13	1
298429118	4000		10	0	0	1000	0	0	0	0	298429118	298429118	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38497291.58	1
300429145	4000		10	0	0	1000	0	0	0	0	300429145	300429145	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38512416.58	1
302429180	4000		10	0	0	1000	0	0	0	0	302429180	302429180	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38516681.58	1
304428928	4000		10	0	0	1000	0	0	0	0	304428928	304428928	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38583731.58	1
306428132	4000		10	0	0	1000	0	0	0	0	306428132	306428132	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38605677.83	1
308428066	4000		10	0	0	1000	0	0	0	0	308428066	308428066	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38608256.58	1
310428297	4000		10	0	0	1000	0	0	0	0	310428297	310428297	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38611416.58	1
312428656	4000		10	0	0	1000	0	0	0	0	312428656	312428656	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38623311.58	1
314428750	4000		10	0	0	1000	0	0	0	0	314428750	314428750	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38627416.58	1
316428685	4000		10	0	0	1000	0	0	0	0	316428685	316428685	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38633991.58	1
318429089	4000		10	0	0	1000	0	0	0	0	318429089	318429089	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38641411.58	0
320429357	4000		10	0	0	1000	0	0	0	0	320429357	320429357	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38651456.58	1
322429192	4000		10	0	0	1000	0	0	0	0	322429192	322429192	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38693541.58	1
324429418	4000		10	0	0	1000	0	0	0	0	324429418	324429418	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38775402.02	1
326429299	4000		10	0	0	1000	0	0	0	0	326429299	326429299	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38801577.02	1
328428312	4000		10	0	0	1000	0	0	0	0	328428312	328428312	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38820652.02	1
330428579	4000		10	0	0	1000	0	0	0	0	330428579	330428579	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38844023.27	1
332428553	4000		10	0	0	1000	0	0	0	0	332428553	332428553	0	1	C:\DataWave\Sounds\bat_HRstrings\neutral15.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38851387.02	1
334422264	4000		10	0	0	1000	0	0	0	0	334422264	334422264	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38944902.02	1
336414538	4000		10	0	0	1000	0	0	0	0	336414538	336414538	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38955868.71	1
338414722	4000		10	0	0	1000	0	0	0	0	338414722	338414722	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38965852.46	1
340414714	4000		10	0	0	1000	0	0	0	0	340414714	340414714	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38967868.71	1
342414881	4000		10	0	0	1000	0	0	0	0	342414881	342414881	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38979647.46	1
344414826	4000		10	0	0	1000	0	0	0	0	344414826	344414826	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38995819.96	1
346414969	4000		10	0	0	1000	0	0	0	0	346414969	346414969	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	38998494.96	1
348415037	4000		10	0	0	1000	0	0	0	0	348415037	348415037	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	39011697.46	1
350414567	4000		10	0	0	1000	0	0	0	0	350414567	350414567	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	39118932.46	1
352414661	4000		10	0	0	1000	0	0	0	0	352414661	352414661	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	39128072.46	1
354414414	4000		10	0	0	1000	0	0	0	0	354414414	354414414	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	39134272.46	1
356414453	4000		10	0	0	1000	0	0	0	0	356414453	356414453	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	39144832.46	1
358414624	4000		10	0	0	1000	0	0	0	0	358414624	358414624	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	39418942.9	1
360414587	4000		10	0	0	1000	0	0	0	0	360414587	360414587	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	39482923.34	1
362414793	4000		10	0	0	1000	0	0	0	0	362414793	362414793	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40435541.36	0
364414917	4000		10	0	0	1000	0	0	0	0	364414917	364414917	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40454720.11	1
366414945	4000		10	0	0	1000	0	0	0	0	366414945	366414945	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40484492.61	1
368415102	4000		10	0	0	1000	0	0	0	0	368415102	368415102	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40492200.11	1
370414960	4000		10	0	0	1000	0	0	0	0	370414960	370414960	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40605566.36	1
372414434	4000		10	0	0	1000	0	0	0	0	372414434	372414434	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40621915.55	1
374414320	4000		10	0	0	1000	0	0	0	0	374414320	374414320	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40634565.55	1
376414377	4000		10	0	0	1000	0	0	0	0	376414377	376414377	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40636675.55	1
378414448	4000		10	0	0	1000	0	0	0	0	378414448	378414448	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40643911.8	1
380414454	4000		10	0	0	1000	0	0	0	0	380414454	380414454	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40686175.55	1
382414629	4000		10	0	0	1000	0	0	0	0	382414629	382414629	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40775615.55	1
384414669	4000		10	0	0	1000	0	0	0	0	384414669	384414669	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40791465.55	1
386414649	4000		10	0	0	1000	0	0	0	0	386414649	386414649	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40841565.55	1
388414687	4000		10	0	0	1000	0	0	0	0	388414687	388414687	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40852907.24	1
390415071	4000		10	0	0	1000	0	0	0	0	390415071	390415071	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40946110.99	1
392415142	4000		10	0	0	1000	0	0	0	0	392415142	392415142	0	1	C:\DataWave\Sounds\bat_HRstrings\low3.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40960560.99	1
394423348	4000		10	0	0	1000	0	0	0	0	394423348	394423348	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	40982040.99	1
396431473	4000		10	0	0	1000	0	0	0	0	396431473	396431473	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41073635.99	1
398431088	4000		10	0	0	1000	0	0	0	0	398431088	398431088	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41082095.99	1
400432088	4000		10	0	0	1000	0	0	0	0	400432088	400432088	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41092141.44	1
402431322	4000		10	0	0	1000	0	0	0	0	402431322	402431322	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41114181.44	1
404431611	4000		10	0	0	1000	0	0	0	0	404431611	404431611	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41114906.44	1
406431560	4000		10	0	0	1000	0	0	0	0	406431560	406431560	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41142341.44	1
408431821	4000		10	0	0	1000	0	0	0	0	408431821	408431821	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41144177.69	1
410432357	4000		10	0	0	1000	0	0	0	0	410432357	410432357	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41147106.44	1
412432134	4000		10	0	0	1000	0	0	0	0	412432134	412432134	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41172591.44	1
414432234	4000		10	0	0	1000	0	0	0	0	414432234	414432234	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	41186806.44	1
416432432	4000		10	0	0	1000	0	0	0	0	416432432	416432432	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42436154.9	0
418431405	4000		10	0	0	1000	0	0	0	0	418431405	418431405	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42440379.9	1
420431569	4000		10	0	0	1000	0	0	0	0	420431569	420431569	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42448404.9	1
422431532	4000		10	0	0	1000	0	0	0	0	422431532	422431532	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42451708.65	1
424431629	4000		10	0	0	1000	0	0	0	0	424431629	424431629	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42485483.65	1
426431327	4000		10	0	0	1000	0	0	0	0	426431327	426431327	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42487733.65	1
428431873	4000		10	0	0	1000	0	0	0	0	428431873	428431873	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42525654.09	1
430431849	4000		10	0	0	1000	0	0	0	0	430431849	430431849	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42528439.09	1
432431942	4000		10	0	0	1000	0	0	0	0	432431942	432431942	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42541576.59	1
434432248	4000		10	0	0	1000	0	0	0	0	434432248	434432248	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42563029.09	1
436432293	4000		10	0	0	1000	0	0	0	0	436432293	436432293	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42645929.09	1
438431479	4000		10	0	0	1000	0	0	0	0	438431479	438431479	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42657034.09	1
440431517	4000		10	0	0	1000	0	0	0	0	440431517	440431517	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42718709.09	1
442431210	4000		10	0	0	1000	0	0	0	0	442431210	442431210	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42752774.53	1
444431455	4000		10	0	0	1000	0	0	0	0	444431455	444431455	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42783434.53	1
446431622	4000		10	0	0	1000	0	0	0	0	446431622	446431622	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42801749.53	1
448431811	4000		10	0	0	1000	0	0	0	0	448431811	448431811	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42811924.53	1
450432050	4000		10	0	0	1000	0	0	0	0	450432050	450432050	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42854879.53	1
452431982	4000		10	0	0	1000	0	0	0	0	452431982	452431982	0	1	C:\DataWave\Sounds\bat_HRstrings\high2.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42895684.53	1
454431989	4000		10	0	0	1000	0	0	0	0	454431989	454431989	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42959997.03	1
456430888	4000		10	0	0	1000	0	0	0	0	456430888	456430888	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42981634.53	1
458430776	4000		10	0	0	1000	0	0	0	0	458430776	458430776	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42984499.53	1
460430801	4000		10	0	0	1000	0	0	0	0	460430801	460430801	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42986224.53	1
462429797	4000		10	0	0	1000	0	0	0	0	462429797	462429797	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42997449.97	1
464430013	4000		10	0	0	1000	0	0	0	0	464430013	464430013	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	42999049.97	1
466430321	4000		10	0	0	1000	0	0	0	0	466430321	466430321	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	43001369.97	1
468430079	4000		10	0	0	1000	0	0	0	0	468430079	468430079	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	43027624.97	1
470430265	4000		10	0	0	1000	0	0	0	0	470430265	470430265	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	43106544.97	1
472430526	4000		10	0	0	1000	0	0	0	0	472430526	472430526	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	43129529.97	1
474430673	4000		10	0	0	1000	0	0	0	0	474430673	474430673	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	43157169.97	1
476430957	4000		10	0	0	1000	0	0	0	0	476430957	476430957	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	43444511.66	1
478431022	4000		10	0	0	1000	0	0	0	0	478431022	478431022	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44436522.62	1
480431099	4000		10	0	0	1000	0	0	0	0	480431099	480431099	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44440152.62	1
482431551	4000		10	0	0	1000	0	0	0	0	482431551	482431551	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44456467.62	1
484430515	4000		10	0	0	1000	0	0	0	0	484430515	484430515	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44483552.62	1
486430896	4000		10	0	0	1000	0	0	0	0	486430896	486430896	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44503127.62	1
488430298	4000		10	0	0	1000	0	0	0	0	488430298	488430298	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44606813.87	1
490430288	4000		10	0	0	1000	0	0	0	0	490430288	490430288	0	1	C:\DataWave\Sounds\bat_HRstrings\app1_4.wav	0	0	0	0	0	0	0	0	0	0	0	0	0	0		0	0	44617652.62	1
