Timestamp	id #	OutputFilename	AttenuationR	BBNlowerFreqR	BBNupperFreqR	AmplitudeR	TimeShiftR	RampUpR	HoldTimeR	RampDownR	OutputTimestampR	OutputTimeWithDelayR	FixedDelayR	PA5idR	WavFilenameR	ToneFreqR	PhaseDegR	AttenuationL	BBNlowerFreqL	BBNupperFreqL	AmplitudeL	TimeShiftL	RampUpL	HoldTimeL	RampDownL	OutputTimestampL	OutputTimeWithDelayL	FixedDelayL	PA5idL	WavFilenameL	ToneFreqL	PhaseDegL	timestamp1	cluster1						
																																	54775892.870633	1						
																																	54927492.062461	1						
																																	54946442.062461	1						
																																	54951727.062461	1						
																																	54991802.062461	1						
																																	55116162.50429	1						
																																	55119633.75429	1						
																																	55174437.50429	1						
																																	55219317.50429	1						
																																	55268362.50429	1						
																																	55359442.946119	1						
																																	55413067.946119	1						
																																	55445504.196119	1						
																																	55470082.946119	1						
																																	55668288.387948	1						
																																	55697388.387948	1						
																																	55739133.387948	1						
																																	55771183.387948	0						
																																	55794313.387948	1						
																																	56171554.271606	1						
																																	56440135.963434	1						
																																	56447560.963434	1						
																																	56451285.963434	1						
																																	56456049.713434	1						
																																	56461485.963434	1						
																																	56463624.713434	1						
																																	56470085.963434	1						
																																	56471660.963434	1						
																																	56478139.713434	1						
																																	56481214.713434	1						
																																	56507989.713434	1						
																																	56510464.713434	1						
																																	56556220.155263	1						
																																	56560560.155263	1						
																																	56607235.155263	1						
																																	56615431.405263	1						
																																	56725185.155263	1						
																																	56787060.597092	1						
																																	56946735.597092	1						
																																	56962605.597092	1						
																																	57136936.038921	1						
																																	57140106.038921	1						
																																	57166311.038921	1						
																																	58436208.689894	1						
																																	58449778.689894	1						
																																	58453848.689894	1						
																																	58467094.939894	1						
																																	58485123.689894	1						
																																	58491983.689894	1						
																																	58507998.689894	1						
																																	58606519.939894	0						
																																	58626078.689894	1						
																																	58628023.689894	1						
																																	58662048.689894	1						
																																	58669824.131723	1						
																																	58684399.131723	1						
																																	58775919.131723	1						
																																	58779394.131723	1						
																																	58790219.131723	1						
																																	58799899.131723	1						
																																	58802694.131723	1						
																																	58817654.131723	1						
																																	58827019.131723	1						
																																	58852669.131723	1						
																																	58947337.073552	1						
																																	58965899.573552	1						
																																	58996399.573552	1						
																																	59062519.573552	1						
																																	59115494.573552	1						
																																	59126724.573552	1						
																																	59137739.573552	1						
																																	60437658.474525	1						
																																	60440262.224525	1						
																																	60454208.474525	1						
																																	60458122.224525	1						
																																	60606812.666354	1						
																																	60609217.666354	1						
																																	60625205.166354	1						
																																	60633192.666354	1						
																																	60646442.666354	1						
																																	60684457.666354	1						
																																	60740003.916354	1						
																																	60776582.666354	1						
																																	60780003.916354	1						
																																	60790928.916354	1						
																																	60800708.108182	1						
																																	60822749.358182	1						
																																	60858200.608182	1						
																																	60918563.108182	1						
																																	60946474.358182	1						
																																	60962049.358182	1						
																																	60967074.358182	1						
																																	61000833.108182	1						
																																	61018163.108182	1						
																																	61046153.550011	1						
																																	61116369.800011	1						
																																	61133748.550011	1						
																																	61176758.550011	1						
																																	61482893.99184	1						
																																	62436297.009155	1						
																																	62437172.009155	1						
																																	62439410.759155	1						
																																	62466468.700984	1						
																																	62581817.450984	1						
																																	62605321.200984	1						
																																	62632996.200984	1						
																																	62633746.200984	1						
																																	62682206.200984	1						
																																	62716071.642813	1						
																																	62723376.642813	1						
																																	62775841.642813	1						
																																	62799012.892813	1						
																																	62806391.642813	0						
																																	62819441.642813	1						
																																	62827626.642813	1						
																																	62908489.142813	1						
																																	62950508.334642	1						
																																	62959567.084642	1						
																																	62962547.084642	1						
																																	62964612.084642	1						
																																	63047309.584642	1						
																																	63096847.084642	1						
																																	63118392.084642	1						
																																	63123312.084642	1						
																																	63126897.084642	1						
																																	63131483.334642	1						
																																	63144662.084642	0						
																																	63183042.526471	1						
																																	63197912.526471	1						
																																	63214607.526471	1						
																																	63746320.910128	1						
																																	64436482.235615	1						
																																	64440994.735615	1						
																																	64448609.735615	1						
																																	64454759.735615	1						
																																	64480180.985615	1						
																																	64512634.735615	1						
																																	64606651.427444	1						
																																	64619651.427444	1						
																																	64640640.177444	1						
																																	64660410.177444	1						
																																	64682126.427444	1						
																																	64717580.177444	1						
																																	64720255.177444	1						
																																	64788526.427444	1						
																																	64798510.177444	1						
																																	64800355.177444	1						
																																	64816330.177444	1						
																																	64945946.869273	1						
																																	64948380.619273	1						
																																	64951485.619273	1						
																																	64982471.869273	1						
																																	65115851.061101	1						
																																	65128746.061101	1						
																																	65130743.561101	1						
																																	65134468.561101	1						
																																	65217176.061101	1						
																																	66436319.520246	1						
																																	66453673.270246	1						
																																	66457098.270246	1						
																																	66465394.520246	1						
																																	66479994.520246	1						
																																	66485519.520246	1						
																																	66497833.270246	0						
																																	66501378.712075	1						
																																	66503343.712075	1						
																																	66506493.712075	1						
																																	66510068.712075	1						
																																	66518623.712075	1						
																																	66534791.212075	1						
																																	66621243.712075	1						
																																	66662273.712075	1						
																																	66685491.212075	1						
																																	66775994.153903	1						
																																	66780469.153903	1						
																																	66787810.403903	1						
																																	66811764.153903	1						
																																	66856064.153903	1						
																																	66945314.153903	1						
																																	66961239.153903	1						
																																	66971839.153903	1						
																																	66987344.595732	1						
																																	66989664.595732	1						
																																	67006139.595732	1						
																																	67012980.845732	1						
																																	67115444.595732	1						
																																	67120514.595732	1						
																																	67160144.595732	1						
																																	68441992.246705	1						
																																	68458392.246705	1						
																																	68462803.496705	1						
																																	68467857.246705	1						
																																	68491817.246705	1						
																																	68525607.246705	1						
																																	68530232.246705	1						
																																	68560087.246705	1						
																																	68572807.246705	1						
																																	68606807.246705	0						
																																	68619832.246705	1						
																																	68622382.246705	1						
																																	68625732.246705	1						
																																	68638152.688534	1						
																																	68673612.688534	1						
																																	68767202.688534	1						
																																	68777382.688534	1						
																																	68812827.688534	1						
																																	68837507.688534	1						
																																	68873987.688534	1						
																																	68963098.130363	1						
																																	68964920.630363	1						
																																	68977533.130363	1						
																																	69095128.130363	1						
																																	69116418.572192	1						
																																	69127068.572192	1						
																																	69148953.572192	1						
																																	69163978.572192	1						
																																	69307878.572192	1						
																																	69330693.572192	1						
																																	69349853.572192	1						
																																	69644609.455849	1						
																																	69645834.455849	1						
																																	69656734.455849	1						
																																	69666844.455849	1						
																																	69751939.455849	1						
																																	70435692.031336	1						
																																	70449995.781336	1						
																																	70460445.781336	1						
																																	70463395.781336	1						
																																	70472695.781336	1						
																																	70494620.781336	1						
																																	70577116.223165	1						
																																	70600746.223165	1						
																																	70606062.473165	1						
																																	70616288.723165	1						
																																	70720376.223165	1						
																																	70788446.664994	1						
																																	70817121.664994	1						
																																	70818521.664994	1						
																																	70965207.914994	1						
																																	70970107.914994	1						
																																	70983071.664994	1						
																																	70995316.664994	1						
																																	70997382.914994	1						
																																	71007136.664994	1						
																																	71118707.106822	1						
																																	71125987.106822	1						
																																	71142137.106822	1						
																																	71151062.106822	1						
																																	71178057.106822	1						
																																	71181557.106822	1						
																																	71206032.106822	1						
																																	72437109.315967	1						
																																	72454639.757795	1						
																																	72479204.757795	1						
																																	72511254.757795	1						
																																	72526976.007795	1						
																																	72605514.757795	1						
																																	72608804.757795	1						
																																	72614909.757795	1						
																																	72621702.257795	1						
																																	72626334.757795	1						
																																	72645334.757795	1						
																																	72649204.757795	1						
																																	72677021.449624	1						
																																	72705210.199624	1						
																																	72753650.199624	1						
																																	72775700.199624	1						
																																	72780250.199624	1						
																																	72819960.199624	1						
																																	72860147.699624	1						
																																	72946341.891453	1						
																																	72952355.641453	1						
																																	72958495.641453	1						
																																	72962070.641453	1						
																																	72966470.641453	1						
																																	72974225.641453	1						
																																	72979180.641453	1						
																																	72981930.641453	1						
																																	73113820.641453	1						
																																	73131680.641453	1						
																																	73156571.083282	1						
																																	73171626.083282	1						
																																	73325051.083282	1						
																																	74448728.292426	1						
																																	74452898.292426	1						
																																	74455239.542426	1						
																																	74466503.292426	1						
																																	74486793.292426	1						
																																	74606759.984255	1						
																																	74612763.734255	1						
																																	74617873.734255	1						
																																	74636313.734255	1						
																																	74709586.234255	1						
																																	74780698.734255	1						
																																	74787523.734255	1						
																																	74794913.734255	1						
																																	74803743.734255	1						
																																	74806918.734255	1						
																																	74827539.176084	1						
																																	74946180.426084	0						
																																	74962784.176084	1						
																																	74981019.176084	1						
																																	74988319.176084	1						
																																	75116179.617913	0						
																																	75133904.617913	1						
																																	75207509.617913	1						
																																	75242139.617913	1						
																																	75874225.943399	1						
																																	76443516.827057	1						
																																	76450478.077057	1						
																																	76453281.827057	1						
																																	76461741.827057	1						
																																	76468056.827057	1						
																																	76469761.827057	1						
																																	76474328.077057	1						
																																	76475153.077057	1						
																																	76485352.268885	1						
																																	76491523.518885	1						
																																	76497273.518885	1						
																																	76512498.518885	1						
																																	76532423.518885	1						
																																	76540257.268885	1						
																																	76606273.518885	1						
																																	76611732.268885	1						
																																	76629027.268885	1						
																																	76630577.268885	1						
																																	76779882.710714	1						
																																	76786272.710714	1						
																																	76789447.710714	1						
																																	76946243.960714	1						
																																	76952223.152543	0						
																																	76967068.152543	1						
																																	77123853.152543	1						
																																	77137273.152543	1						
																																	77144303.152543	1						
																																	77211913.594372	1						
																																	78441425.803516	1						
																																	78448962.053516	1						
																																	78455400.803516	1						
																																	78457490.803516	1						
																																	78463065.803516	1						
																																	78469840.803516	1						
																																	78474920.803516	1						
																																	78501125.803516	1						
																																	78535050.803516	1						
																																	78540215.803516	1						
																																	78553095.803516	1						
																																	78612290.803516	1						
																																	78677946.245345	1						
																																	78750336.245345	1						
																																	78776971.245345	1						
																																	78865031.687174	1						
																																	78873141.687174	1						
																																	78919356.687174	1						
																																	78931436.687174	1						
																																	78958066.687174	1						
																																	79116077.129003	1						
																																	79126049.629003	1						
																																	79132723.379003	1						
																																	79142949.629003	1						
																																	79233662.129003	1						
																																	79260652.129003	1						
																																	79699418.01266	1						
																																	80438634.338147	1						
																																	80484584.338147	1						
																																	80495479.338147	1						
																																	80508214.338147	1						
																																	80512739.338147	1						
																																	80521334.779976	1						
																																	80530797.279976	1						
																																	80544446.029976	1						
																																	80556574.779976	1						
																																	80575729.779976	1						
																																	80580324.779976	1						
																																	80601022.279976	1						
																																	80607879.779976	1						
																																	80610474.779976	1						
																																	80630247.279976	1						
																																	80665179.779976	1						
																																	80682421.029976	0						
																																	80773380.221804	1						
																																	80780750.221804	1						
																																	80788045.221804	1						
																																	80791295.221804	1						
																																	80800450.221804	1						
																																	80812195.221804	1						
																																	80827666.471804	1						
																																	80854320.221804	1						
																																	80945716.471804	1						
																																	80961970.221804	1						
																																	80979705.221804	1						
																																	80999515.663633	1						
																																	81010325.663633	1						
																																	81133190.663633	1						
																																	81174986.913633	1						
																																	81204513.163633	1						
																																	82458543.314606	1						
																																	82471748.314606	1						
																																	82475998.314606	1						
																																	82478773.314606	1						
																																	82535623.314606	1						
																																	82606485.814606	1						
																																	82617463.314606	1						
																																	82666956.256435	1						
																																	82687868.756435	1						
																																	82776658.756435	1						
																																	82789033.756435	1						
																																	82795858.756435	1						
																																	82800830.006435	1						
																																	82808308.756435	1						
																																	82945875.448264	0						
																																	82951204.198264	1						
																																	82958714.198264	1						
																																	82967689.198264	1						
																																	82978729.198264	1						
																																	82993579.198264	1						
																																	83116939.198264	1						
																																	83134624.640093	1						
																																	83149649.640093	1						
																																	84453706.849237	1						
																																	84460731.849237	1						
																																	84464156.849237	1						
																																	84507501.849237	1						
																																	84605143.541066	1						
																																	84616919.791066	1						
																																	84620352.291066	1						
																																	84744457.291066	1						
																																	84778632.291066	1						
																																	84784157.291066	1						
																																	84790852.732895	1						
																																	84795763.982895	1						
																																	84800592.732895	1						
																																	84945688.982895	0						
																																	84947792.732895	1						
																																	84963327.732895	1						
																																	84975592.732895	1						
																																	85004252.732895	1						
																																	85107593.174723	1						
																																	85115410.674723	1						
																																	85156018.174723	1						
																																	85547829.058381	1						
																																	85643164.058381	1						
																																	86101544.942039	1						
																																	86435861.633868	1						
																																	86439145.383868	1						
																																	86454110.825696	1						
																																	86455785.825696	1						
																																	86469835.825696	1						
																																	86489960.825696	1						
																																	86605257.075696	1						
																																	86628510.825696	1						
																																	86640835.825696	1						
																																	86687560.825696	1						
																																	86726511.267525	1						
																																	86759256.267525	1						
																																	86781102.517525	1						
																																	86800331.267525	1						
																																	86945497.959354	0						
																																	86954676.709354	1						
																																	87116226.709354	1						
																																	87133301.709354	1						
																																	87142806.709354	1						
																																	88437074.360327	1						
																																	88439070.610327	1						
																																	88455249.360327	1						
																																	88464421.860327	1						
																																	88504074.360327	1						
																																	88512134.360327	1						
																																	88619119.802156	1						
																																	88622416.052156	1						
																																	88624316.052156	1						
																																	88659424.802156	1						
																																	88664974.802156	1						
																																	88778069.802156	1						
																																	88800991.052156	1						
																																	88950440.243985	1						
																																	88964890.243985	1						
																																	88971790.243985	1						
																																	88986200.243985	1						
																																	88993261.493985	1						
																																	89026020.243985	1						
																																	89056265.243985	1						
																																	89113785.685814	1						
																																	89115560.685814	1						
																																	89119410.685814	1						
																																	89123531.935814	1						
																																	89127170.685814	1						
																																	89131456.935814	1						
																																	89150885.685814	1						
																																	89581906.569471	1						
																																	90009994.5113	1						
																																	90436159.144958	1						
																																	90438147.894958	1						
																																	90440512.894958	1						
																																	90453317.894958	1						
																																	90455872.894958	1						
																																	90460122.894958	1						
																																	90499188.336787	1						
																																	90513008.336787	1						
																																	90522338.336787	1						
																																	90539843.336787	1						
																																	90556563.336787	1						
																																	90558918.336787	1						
																																	90606058.336787	1						
																																	90614468.336787	1						
																																	90620158.336787	1						
																																	90775313.778615	1						
																																	90776163.778615	1						
																																	90855828.778615	1						
																																	90900113.778615	1						
																																	90945800.028615	1						
																																	90962175.028615	1						
																																	90989334.220444	1						
																																	91028624.220444	1						
																																	91143334.220444	1						
																																	92327101.429588	1						
																																	92333776.429588	1						
																																	92436268.121417	1						
																																	92475901.871417	1						
																																	92479393.121417	1						
																																	92483293.121417	1						
																																	92486068.121417	0						
																																	92491093.121417	0						
																																	92496181.871417	1						
																																	92499893.121417	1						
																																	92505768.121417	1						
																																	92507796.871417	0						
																																	92513021.871417	1						
																																	92517481.871417	1						
																																	92524168.121417	0						
																																	92529371.871417	1						
																																	92537746.871417	1						
																																	92542281.871417	1						
																																	92545793.121417	0						
																																	92559519.371417	1						
																																	92564821.871417	1						
																																	92579531.871417	0						
																																	92613843.121417	1						
																																	92621431.871417	1						
																																	92669692.313246	1						
																																	92676917.313246	1						
																																	92731263.563246	1						
																																	92775988.563246	0						
																																	92795972.313246	1						
																																	92810667.313246	1						
																																	92823314.813246	1						
																																	92894912.755075	1						
																																	92946310.255075	1						
																																	92957862.755075	1						
																																	92963862.755075	1						
																																	92966022.755075	1						
																																	92974722.755075	1						
																																	92980787.755075	1						
																																	93001084.005075	1						
																																	93116054.446904	1						
																																	93122343.196904	1						
																																	93133908.196904	1						
																																	94453695.406048	1						
																																	96438794.382507	1						
																																	98434654.167138	1						
																																	98461017.917138	1						
																																	99759185.568111	1						
																																	102433065.42823	1						
																																	102448580.42823	1						
																																	102451090.42823	1						
																																	103450472.19554	1						
																																	104455668.96286	1						
																																	104851031.09652	1						
																																	105352871.98017	1						
																																	108433076.47395	1						
																																	108453191.47395	1						
																																	110459225.45041	1						
																																	112147003.54321	1						
																																	112207653.54321	1						
																																	112565618.98504	1						
																																	112993404.8687	1						
																																	112997279.8687	1						
																																	113003976.1187	1						
																																	113005701.1187	0						
																																	113007326.1187	0						
																																	113025554.8687	1						
																																	113384967.00235	1						
																																	113394145.75235	1						
																																	113398895.75235	1						
																																	113404820.75235	1						
																																	113408092.00235	1						
																																	113409367.00235	1						
																																	113411217.00235	1						
																																	113413892.00235	0						
																																	113414392.00235	0						
																																	113416492.00235	0						
																																	113418042.00235	0						
																																	113419567.00235	0						
																																	113420217.00235	0						
																																	113421017.00235	0						
																																	113422417.00235	0						
																																	113423917.00235	0						
																																	113425192.00235	0						
																																	113427117.00235	0						
																																	113430492.00235	0						
																																	113436680.75235	1						
																																	113439717.00235	1						
																																	113452717.00235	1						
																																	113456295.75235	1						
																																	113472625.75235	1						
																																	113502093.25235	1						
																																	113515880.75235	1						
																																	114452762.51967	1						
																																	114481647.9615	1						
																																	120441159.00722	1						
																																	120456759.00722	1						
																																	120467109.00722	1						
																																	122432943.79185	1						
																																	122452647.54185	1						
																																	122457997.54185	1						
																																	122467547.54185	1						
																																	124478906.51831	1						
																																	125455543.28562	1						
																																	125838256.22745	1						
																																	126087509.16928	1						
																																	126441295.05294	1						
																																	127773432.26208	1						
																																	128451133.58757	1						
																																	129842027.48854	1						
																																	130456542.56403	1						
																																	131091868.44769	1						
																																	131111778.88952	1						
																																	132507531.09866	1						
																																	134424290.07512	1						
																																	135851447.72609	1						
																																	135853442.72609	1						
																																	136444603.60975	1						
																																	136472528.60975	1						
																																	137620265.8189	1						
																																	138435127.14438	1						
																																	138461747.58621	1						
																																	140263326.92901	1						
																																	140274701.92901	1						
																																	140294826.92901	1						
																																	140436611.12084	1						
																																	142567870.0973	1						
																																	142610540.0973	1						
																																	143033272.23096	1						
																																	144451846.13193	1						
																																	144470046.13193	1						
																																	146183901.72473	1						
																																	148446742.39302	1						
																																	150453364.67765	1						
																																	152423748.21228	1						
																																	152882285.34594	1						
																																	153935976.30509	1						
																																	154479492.18874	1						
																																	154502117.18874	1						
																																	154523557.18874	1						
																																	154580542.18874	1						
																																	154582982.18874	1						
																																	154845437.63057	1						
																																	154918323.0724	1						
																																	154996578.0724	1						
																																	156563516.1652	1						
																																	156577921.1652	1						
																																	156592376.1652	1						
																																	156626576.1652	1						
																																	156887116.60703	1						
																																	156961311.60703	1						
																																	156981061.60703	1						
																																	157081837.04886	1						
																																	158577750.94983	1						
																																	158728700.14166	1						
																																	158928905.58349	1						
																																	158949555.58349	1						
																																	158963091.83349	1						
																																	159097520.58349	1						
																																	160581998.67629	1						
																																	160850844.11812	1						
																																	160934294.11812	1						
																																	160958794.11812	1						
																																	160963505.36812	1						
																																	160997259.11812	1						
																																	162525699.71092	1						
																																	162548377.21092	1						
																																	162573523.46092	1						
																																	162597832.21092	1						
																																	162913827.65275	1						
																																	162984915.59458	1						
																																	163080373.09458	1						
																																	163084618.09458	1						
																																	163087028.09458	1						
																																	164563265.74556	1						
																																	164571790.74556	1						
																																	164847181.62921	1						
																																	164879541.62921	1						
																																	164920531.62921	1						
																																	165228552.07104	1						
																																	166506849.72201	1						
																																	166547449.72201	1						
																																	166565659.72201	1						
																																	167083850.60567	1						
																																	167087565.60567	1						
																																	167593928.98933	1						
																																	168542288.25665	1						
																																	168566363.25665	1						
																																	168571473.25665	1						
																																	168577863.25665	1						
																																	168595668.25665	1						
																																	168619873.25665	1						
																																	168651681.19847	0						
																																	168847188.69847	1						
																																	168884550.3903	1						
																																	169088479.1403	1						
																																	169199554.58213	1						
																																	170441176.79128	1						
																																	170504911.79128	1						
																																	170533277.23311	1						
																																	170546707.23311	1						
																																	170583372.23311	1						
																																	170609747.23311	1						
																																	170857777.67493	1						
																																	170888377.67493	1						
																																	171084248.11676	1						
																																	171842259.44225	1						
																																	172611770.76774	1						
																																	172622145.76774	1						
																																	172732136.20956	1						
																																	172882228.70956	1						
																																	172920131.65139	1						
																																	172956772.90139	1						
																																	172966361.65139	1						
																																	173082447.90139	1						
																																	173228802.09322	1						
																																	173235032.09322	1						
																																	174517004.30237	1						
																																	174529424.30237	1						
																																	174531845.55237	1						
																																	174598444.7442	1						
																																	174913100.18602	1						
																																	174927765.18602	1						
																																	175084345.62785	1						
																																	175428541.06968	1						
																																	176091202.39517	1						
																																	176577583.27883	1						
																																	176849601.22066	1						
																																	176852358.72066	1						
																																	176879474.97066	1						
																																	176920663.72066	1						
																																	177229349.60431	1						
																																	177355254.60431	1						
																																	177366579.60431	1						
																																	178605252.25529	1						
																																	178945267.69711	1						
																																	179220118.13894	1						
																																	180569580.78992	1						
																																	180581130.78992	1						
																																	180910536.23175	1						
																																	181084781.67357	1						
																																	181228442.1154	1						
																																	181415297.1154	1						
																																	181437352.1154	1						
																																	182348483.88272	1						
																																	182484129.32455	1						
																																	183173330.65003	1						
																																	184534817.85918	1						
																																	184571825.80101	1						
																																	184577358.30101	1						
																																	184731449.55101	1						
																																	184946696.24284	1						
																																	185084191.68466	1						
																																	186504991.83564	0						
																																	188581297.0621	1						
																																	188598672.0621	1						
																																	189087971.69576	1						
																																	189332117.13758	1						
																																	190484994.34673	1						
																																	190509574.34673	1						
																																	190513349.34673	1						
																																	190521864.34673	1						
																																	190534314.34673	1						
